path,contrast_0,dissimilarity_0,homogeneity_0,energy_0,correlation_0,entropy_0,asm_0,contrast_45,dissimilarity_45,homogeneity_45,energy_45,correlation_45,entropy_45,asm_45,contrast_90,dissimilarity_90,homogeneity_90,energy_90,correlation_90,entropy_95,asm_90,contrast_135,dissimilarity_135,homogeneity_135,energy_135,correlation_135,entropy_135,asm_135,labels
jenis_tanah/subur\humus-014.jpg,173.3034007352919,9.391636029410765,0.20498779194443262,0.000186060194509023,0.951853276926092,-31773408.766681194,2.8390532609409027e-09,279.94549788543355,12.198446751249413,0.17217818476061186,0.0001447035793910632,0.9222969472853517,-31773408.766681194,2.2080013945169554e-09,88.24644607843157,6.801746323528992,0.24777256631594513,0.00024903622648891053,0.9757038269587467,-31773408.766681194,3.799991248915261e-09,209.15404844291,10.263621683967664,0.19384426254942175,0.00017178156273553441,0.9419479076125475,-31773408.766681194,2.62117863060813e-09,subur
jenis_tanah/subur\humus-015.jpg,126.34093137254958,7.3340073529408425,0.3242137329167349,0.00654504549407079,0.9739800145550664,-19754614.83787931,9.986946859849227e-08,208.4127335640166,9.547589388696554,0.2879296797429039,0.00609430690972818,0.9571007915528501,-19754614.83787931,9.299174361767852e-08,77.40692401960773,5.854534313725191,0.34547954552293975,0.006786971864036669,0.9841083563908636,-19754614.83787931,1.0356097204645796e-07,174.09090349865554,8.688242983467896,0.2897546527111702,0.00589635849696114,0.9641653491760336,-19754614.83787931,8.997129054200958e-08,subur
jenis_tanah/subur\humus-016.png,348.54880514705786,12.28268995097928,0.30329335645296607,0.02380685949270562,0.8789761678671094,-10193835.223266233,3.632638472397708e-07,731.5332564398175,18.44871972318337,0.24825790669596548,0.017623611892684344,0.7454540600048831,-10193835.223266233,2.689149763898368e-07,466.84301470588525,14.390594362743748,0.28258396288579063,0.021861156564820322,0.8375553274861226,-10193835.223266233,3.335747766848804e-07,635.6228373702323,17.07148019992325,0.25729234757854347,0.018776846985034144,0.7788255868218501,-10193835.223266233,2.865119474034751e-07,subur
jenis_tanah/subur\humus-017.png,356.4326899509817,13.020955882352109,0.25179271237727446,0.00953122993654033,0.8600399476665656,-11158446.104015796,1.4543502710785416e-07,777.1517262591248,19.91383314109972,0.19618060645934773,0.006493174230891294,0.6930787129495871,-11158446.104015796,9.907797593523093e-08,491.7830882352967,15.457628676469566,0.22977216863747757,0.008555166089777667,0.805949619774648,-11158446.104015796,1.3054147475857036e-07,630.9296578239048,17.70628219915421,0.20844439804523632,0.007055991980134812,0.7508310339744062,-11158446.104015796,1.0766589325156879e-07,subur
jenis_tanah/subur\humus-018.png,426.06531862745396,14.220680147058074,0.24903228364043214,0.010498648544129659,0.8845282127876899,-14723806.506452557,1.601966635761972e-07,1023.220161476354,22.775594002306963,0.19086979339239998,0.007365255577772189,0.7222126203758013,-14723806.506452557,1.1238488125262739e-07,672.4100337009777,18.1445006127453,0.21884234645000922,0.00893460307108444,0.8173640028237925,-14723806.506452557,1.3633122361884216e-07,819.0690349865384,20.238123798539075,0.20299768928302622,0.007824722310541845,0.7776423044346599,-14723806.506452557,1.1939578720919563e-07,subur
jenis_tanah/subur\humus-019.jpg,432.0620404411725,11.628033088233439,0.4028364004484382,0.03429858778587261,0.8754457602608453,-8018078.184978062,5.23354916166269e-07,628.7908958092985,14.05324106113014,0.37257148050863925,0.029429414558414448,0.8186848251469121,-8018078.184978062,4.4905722897971264e-07,355.91213235294254,10.435232843135712,0.4150292100248266,0.034781343254021886,0.8973572699150708,-8018078.184978062,5.307211800235273e-07,771.1784083044903,15.915447904651858,0.3563465201198424,0.0281990491043799,0.7776311859181195,-8018078.184978062,4.3028334204681245e-07,subur
jenis_tanah/subur\humus-020.jpg,487.3208180147093,12.891406249997981,0.34847018071999303,0.017989006115811827,0.8654726544041011,-9085587.47975871,2.744904497651951e-07,640.6020761245665,15.058362168396394,0.3167953085615479,0.014665178462546788,0.8226077318374965,-9085587.47975871,2.237728647239195e-07,401.8142310049022,11.825413602939355,0.3547000848593561,0.0180157063567423,0.8890125516554621,-9085587.47975871,2.748978631094711e-07,924.2789234909582,18.284951941560912,0.29648796985198733,0.0137425148491523,0.744088469287465,-9085587.47975871,2.0969413527148895e-07,subur
jenis_tanah/subur\humus-021.jpg,479.00945159314233,13.762760416664918,0.2942419141230393,0.009630043296711301,0.8633286535287272,-11100340.87859554,1.4694279932725984e-07,663.8990080738097,16.542760476739726,0.26260481108559736,0.008032363502577381,0.8101880841304281,-11100340.87859554,1.2256414035915194e-07,407.759191176468,12.987040441174877,0.2973261257632067,0.009598984357165812,0.8835386881595046,-11100340.87859554,1.464688775202303e-07,893.5317647058762,19.555324875047983,0.24511729610215988,0.007472350341105904,0.7445199640082913,-11100340.87859554,1.1401901765603491e-07,subur
jenis_tanah/subur\humus-022.jpg,351.6558363970621,13.914751838234714,0.1609280107179126,0.0004955005755748991,0.625592976745529,-9388787.99896179,7.560738763044725e-09,536.447920030755,17.515755478662044,0.1339372246906561,0.00041099396751109095,0.42847430859327273,-9388787.99896179,6.271270256211715e-09,426.1700674019621,15.439093137254268,0.14915777870792987,0.0004567013644842129,0.5461411990325489,-9388787.99896179,6.9687097852205336e-09,541.8608535178704,17.52018454440603,0.13425072695331464,0.0004141055380320555,0.422710401170334,-9388787.99896179,6.318749054444206e-09,subur
jenis_tanah/subur\humus-023.jpg,450.4699295343174,14.37774203431218,0.18687979312584677,0.0004958091539311804,0.7363082251063034,-10222814.46779924,7.565447295092474e-09,616.5299038831132,16.84864282968098,0.1626746451273322,0.0004029981075211216,0.6393115385137281,-10222814.46779924,6.14926311525149e-09,367.39531250000056,12.898988970586796,0.19647575537004475,0.0005280244996665947,0.7852408316837208,-10222814.46779924,8.05701446024467e-09,682.4367089580822,18.110372933487167,0.15433119069414172,0.0003746376789100575,0.6007439986362425,-10222814.46779924,5.716517317353172e-09,subur
jenis_tanah/subur\humus-024.jpg,483.12708333333484,14.951623774508219,0.17964069024255763,0.0004541382868443027,0.7304399198375652,-10550617.27282459,6.9296003241623335e-09,645.883521722408,17.33034986543656,0.15758588423009645,0.0003823549366825908,0.6394500886670288,-10550617.27282459,5.834273325845197e-09,381.4590686274525,13.224540441175014,0.19185860023714615,0.0004983045320609862,0.787029019161877,-10550617.27282459,7.603523743606356e-09,724.9511111111042,18.721445597847143,0.14833861902619,0.00035009868886378987,0.5953066313119266,-10550617.27282459,5.3420820444303874e-09,subur
jenis_tanah/subur\humus-025.jpg,486.3002450980414,15.212806372547673,0.17029337195479277,0.0004150079700040249,0.7217879572929471,-11322960.198752256,6.3325190735477435e-09,627.4350326797311,17.390988081507064,0.15131737461551653,0.0003638732980734793,0.6408320206677396,-11322960.198752256,5.552265900779408e-09,376.8631893382386,13.363893995096673,0.1847541735639262,0.00046383222310829975,0.784589413422656,-11322960.198752256,7.077518052799984e-09,741.5393771626208,19.148881199538742,0.13974065312520562,0.0003297857964604452,0.5755138288114947,-11322960.198752256,5.0321319039984925e-09,subur
jenis_tanah/subur\humus-026.jpg,1253.5284007352993,26.51427696078407,0.09895912085380032,7.03382657060986e-05,0.6866632484476738,-31568231.003785357,1.0732767594314362e-09,1872.8968704344425,33.032049211841766,0.08144883757690707,5.9592730504237804e-05,0.5322100136808521,-31568231.003785357,9.093129044225739e-10,1709.0361366421691,31.40436580882314,0.08660668184725102,6.17390199607723e-05,0.57325577262399,-31568231.003785357,9.420626825069016e-10,2324.004705882291,37.29248750480627,0.0721892858650289,5.532512633401432e-05,0.4195364485922658,-31568231.003785357,8.441944325868884e-10,subur
jenis_tanah/subur\humus-027.jpg,1345.7461856617742,27.304365808823686,0.09780157864039304,6.716471917351501e-05,0.6858271289912765,-29046637.658649042,1.0248522823107148e-09,1930.787051134175,33.174102268358574,0.08243005762168051,5.814437738065729e-05,0.5479138285103357,-29046637.658649042,8.872127896218459e-10,1720.68923100492,30.980530024509562,0.08974039928168993,6.157358441615004e-05,0.5972506002016414,-29046637.658649042,9.395383364280706e-10,2333.846612841137,36.88199923106523,0.07534980817916109,5.4047174651573544e-05,0.45352075703269956,-29046637.658649042,8.246944374324576e-10,subur
jenis_tanah/subur\humus-028.jpg,1189.8298253676487,25.932582720587977,0.09991595615436265,7.222118033028163e-05,0.6877990367931316,-32070668.038578413,1.1020077565045415e-09,1830.895947712415,32.780176855055984,0.08178658900202174,6.090284678903111e-05,0.5197874059507455,-32070668.038578413,9.293036924595811e-10,1638.6024969362709,30.87382046568555,0.08734913640219662,6.360187112528835e-05,0.5702958386690475,-32070668.038578413,9.704875354810844e-10,2157.0712648980657,36.026282199154664,0.07441295830595752,5.736947061883307e-05,0.43424281060848036,-32070668.038578413,8.753886508000651e-10,subur
jenis_tanah/subur\humus-029.jpg,1264.449617034324,26.425903799019896,0.10290555383504414,6.913657006920415e-05,0.7262458947782017,-30852827.55571476,1.054940339190737e-09,1866.1521722414354,32.69516339869305,0.08493335102963984,5.8975808701027514e-05,0.5925875394008695,-30852827.55571476,8.99899424759331e-10,1604.1836856617865,30.00537683823535,0.09285010272508319,6.295984041594578e-05,0.6498339421994305,-30852827.55571476,9.60690924315579e-10,2132.873679354078,35.2322491349484,0.07933573535141737,5.584531782573793e-05,0.53438495402583,-30852827.55571476,8.521319248312062e-10,subur
jenis_tanah/subur\humus-030.jpg,1172.8304074754985,25.746675857843172,0.10043144665764331,7.474413105085787e-05,0.6967674102578211,-32772902.405273233,1.1405049293648967e-09,1912.8551480200015,33.54995770857367,0.07980850046510217,6.172410841895165e-05,0.5054278786521427,-32772902.405273233,9.418351504356637e-10,1670.4349724264805,31.215670955881986,0.08577571787227063,6.471075859495145e-05,0.5679811453845958,-32772902.405273233,9.87407815474723e-10,2137.3658900422543,35.90940407535599,0.07505768601014312,5.896043591313843e-05,0.44738219527183093,-32772902.405273233,8.996648546316289e-10,subur
jenis_tanah/subur\humus-031.jpg,1239.103890931383,26.068627450980546,0.10520019783039006,6.605383709090255e-05,0.7612807501018308,-33027951.762883686,1.0079015669388206e-09,1914.297547097271,33.15900038446773,0.08390841179257931,5.516619535768414e-05,0.6281378061482727,-33027951.762883686,8.41769338343569e-10,1595.2051317402086,29.991835171568308,0.09267454963241166,5.957744617454825e-05,0.6900426506343629,-33027951.762883686,9.090796840598793e-10,2043.0554709727035,34.5110957324109,0.08009424338837969,5.366924057393121e-05,0.6031245585629246,-33027951.762883686,8.189276210621828e-10,subur
jenis_tanah/subur\humus-032.jpg,209.6325674019605,10.481556372548592,0.20685041023269476,0.0009004175640078336,0.7706943705057836,-13031653.593040373,1.3739281677365626e-08,376.3349019607841,14.441291810841859,0.15857608876653406,0.0006790130847553535,0.5882083423266117,-13031653.593040373,1.0360917430959373e-08,290.98420649509853,12.563618259803475,0.1818246723963226,0.0007657369564515453,0.6818215888536587,-13031653.593040373,1.1684218695854878e-08,436.7919108035372,15.622083813917756,0.1489649644675432,0.0006412267721239918,0.5220281600659056,-13031653.593040373,9.784344057067745e-09,subur
jenis_tanah/subur\humus-033.jpg,210.18063725490055,10.502542892156372,0.2044206022045867,0.0007752076133953887,0.7446393255284781,-10641423.14446215,1.1828729452444286e-08,318.12496732026216,13.149342560553517,0.16693462726903827,0.0006357414066485238,0.6119876563874801,-10641423.14446215,9.70064402234686e-09,253.8939797794116,11.718152573528917,0.18751573764421584,0.0007027209148824972,0.6911021892792821,-10641423.14446215,1.0722670209999042e-08,431.2973625528635,15.652979623221709,0.14480646776985523,0.0005571577252471878,0.47391257683781696,-10641423.14446215,8.501552204089169e-09,subur
jenis_tanah/subur\humus-034.jpg,554.609160539217,16.775337009803735,0.15723153555128333,0.0002431070635017181,0.8299218442725024,-18298447.361098085,3.709519401576509e-09,916.723521722417,22.202460592080147,0.12531920946203165,0.00018173662541585978,0.7184541184925436,-18298447.361098085,2.7730808321511807e-09,625.7571537990204,17.736136642156794,0.15503504073919183,0.00024352135634431475,0.8081468858137716,-18298447.361098085,3.715841008671795e-09,970.5185390234439,22.217946943483387,0.13105231730736186,0.00019492919722562566,0.7018827105358991,-18298447.361098085,2.974383502588282e-09,subur
jenis_tanah/subur\humus-035.jpg,69.12512254901928,3.7908088235293818,0.6207011299531756,0.13305145768191626,0.9071746082453614,-2162566.278012393,2.0302041272265054e-06,115.65699346405243,5.089088811995356,0.5790806154135246,0.12391057140800399,0.8410444683338564,-2162566.278012393,1.8907252717285765e-06,90.68831188725451,4.374034926470413,0.6074830998970813,0.13191598777081684,0.8775339810161942,-2162566.278012393,2.0128782313662237e-06,147.2044905805455,5.726105344098383,0.5675765836465209,0.12189102283878929,0.7979710916467647,-2162566.278012393,1.8599094061094557e-06,subur
jenis_tanah/subur\humus-036.jpg,299.50189950980456,12.474877450979411,0.17111773834990104,0.00036960048888198046,0.7086228666970631,-13655296.144459262,5.639655897247016e-09,471.1160169165698,15.991064975009461,0.1412405708671184,0.00030098558786353875,0.5382647468266523,-13655296.144459262,4.592675596062298e-09,324.47287071078654,12.929733455881312,0.1666851784690709,0.0003608156268021914,0.6837756561158786,-13655296.144459262,5.50560953982836e-09,450.28152249134706,15.383406382160556,0.14578790145529094,0.0003128886192738397,0.5589256720914426,-13655296.144459262,4.774301441556392e-09,subur
jenis_tanah/subur\humus-037.jpg,326.4391084558832,11.587515318626291,0.18997441852789948,0.0006392028175010814,0.5725685517457016,-11596901.39322554,9.753460960404685e-09,420.1580161476348,13.474709727027822,0.16789283832117174,0.000567569832736677,0.4490604553127705,-11596901.39322554,8.660428355967362e-09,327.573360906862,11.466528799018478,0.19123838203525298,0.0006465783095368968,0.5708565056208517,-11596901.39322554,9.866002037611341e-09,401.5949250288377,13.05633217993052,0.17417848194560812,0.0005825042596664905,0.47341296217239903,-11596901.39322554,8.888309626258706e-09,subur
jenis_tanah/subur\humus-038.jpg,653.1736060049038,19.17495404411773,0.14224514932710652,0.0004659502674001587,0.740119086132939,-19844277.62364833,7.1098368438744916e-09,1023.5848519800046,24.511387927719674,0.1127562669353852,0.0003662894273207847,0.5920083572758738,-19844277.62364833,5.5891331073117785e-09,501.9923866421596,16.80776654411757,0.15445494236444027,0.0005205282748822567,0.7996624849318761,-19844277.62364833,7.942631147495373e-09,808.9549711649391,21.591126489811323,0.12622704416999758,0.0004131857723074304,0.6775636227719056,-19844277.62364833,6.3047145432652345e-09,subur
jenis_tanah/subur\humus-039.jpg,405.27297794117754,14.630790441175062,0.16299412000406954,0.00021515831219512927,0.8390650489246736,-16134886.671823574,3.283055300828999e-09,553.1364244521275,17.310788158400648,0.14126141849292376,0.00018514560025637082,0.7792104684238639,-16134886.671823574,2.8250976601619082e-09,456.50312500000365,15.664368872547502,0.1551128091056071,0.00020352291355037725,0.8180974101840803,-16134886.671823574,3.1055132072506295e-09,891.4309573240968,22.350665128796955,0.11544336550688679,0.00014587900640350524,0.6441741309871766,-16134886.671823574,2.225936987358173e-09,subur
jenis_tanah/subur\humus-040.jpg,371.8681066176491,14.186887254900698,0.1630081538107307,0.000207908832765643,0.8337741626942662,-17086734.61538308,3.1724370234015352e-09,566.062945021137,17.76530565167248,0.1340497573000058,0.00016904319620363094,0.7464881571512889,-17086734.61538308,2.5793944733220053e-09,457.20448835784754,15.858869485292828,0.14971806866488108,0.00018738262289443963,0.7956259101082488,-17086734.61538308,2.8592319167242375e-09,822.3536485966811,21.715432525951655,0.11503471774065058,0.00014185701208286347,0.6316995477547336,-17086734.61538308,2.1645662244089275e-09,subur
